corp_code,year,total_assets,total_debt,total_equity,revenue,operating_income,net_income,interest_expense,operating_cf,capex,current_assets,current_liabilities,retained_earnings,ebit,debt_ratio,current_ratio,interest_coverage,net_debt_ratio,equity_ratio,roa,roe,op_margin,net_margin,cfo_to_debt,fcf,revenue_growth,op_income_growth,asset_growth,interest_cov_yoy,debt_ratio_trend,cf_volatility,consecutive_loss,z_score,data_quality,created_at,news_count,sentiment_avg,negative_ratio,positive_ratio,news_bankruptcy_flag,news_lawsuit_flag,news_ceo_change_flag,label
00564562,2023,5356.9747008,2120.84767581,3236.12702499,9324.90110758,182.24255538,279.23690827,30.42500063,466.83492435,,2731.30525362,1.89709819,2602.8663003,182.24255538,0.6553660160532647,10.0,5.989894876133648,0.6268822821428862,0.6040960067455095,0.052125859065248026,0.08628737565419357,0.01954364483628241,0.029945294330576296,0.22011713979963465,,-0.1588867127589867,0.7028519226949947,-0.005924289572081021,3.407240591852974,-0.05122503401564295,0.5631780407107526,0,3.144611480945451,OK,2026-05-01 18:16:27,0,0.0,0.0,0.0,0,0,0,0
00568188,2015,480.93348527,59.81136529,480.93348527,357.93920049,40.60176581,33.19138269,,33.57396229,,0.7795,3.64801703,372.74831324,40.60176581,0.1243651505289165,0.2136777305559892,,0.020759077410455313,1.0,0.06901449723627807,0.06901449723627807,0.11343201793605817,0.09272910774948018,0.56133081275129,,,,,,,,0,2.100769600594128,OK,2026-05-01 18:16:27,0,0.0,0.0,0.0,0,0,0,0
00568188,2016,447.40846909,37.29829679,447.40846909,272.23309387,-6.4716264,-2.49972876,,-2.22760108,,0.7795,3.28593517,364.66521261,-6.4716264,0.08336520063167854,0.23722318295159792,,-0.004887767132454752,1.0,-0.005587128837959387,-0.005587128837959387,-0.02377237208012046,-0.009182310366695168,-0.05972393572130187,,-0.23944319734377473,-1.1593927325792828,-0.06970821788626091,,,,1,1.6950959907901102,OK,2026-05-01 18:16:27,0,0.0,0.0,0.0,0,0,0,0
00568188,2017,412.84656528,43.53546822,369.31109706,270.06640223,-17.85617407,-38.56012921,,16.62599181,,0.7795,2.40539973,325.52661096,-17.85617407,0.11788291379970915,0.32406256235839853,,0.0140070049645965,0.8945480672935393,-0.09340062980504106,-0.10441096819718727,-0.06611771743007457,-0.14278017884342592,0.3818953255764479,,-0.007958957558020674,1.7591478503765297,-0.07724910500754867,,-0.0032411183646036787,1.119972098453764,2,1.610591583863691,OK,2026-05-01 18:16:27,0,0.0,0.0,0.0,0,0,0,0
00568188,2018,358.18677452,38.70441467,319.48235985,256.83997231,-35.350729,-44.97585286,,-17.98581064,,0.7795,2.43395253,277.63485765,-35.350729,0.12114726674791088,0.3202609707429257,,0.03638908747718767,0.8919434847312072,-0.12556536438362745,-0.14077726507690938,-0.1376371780531594,-0.17511235675463774,-0.46469661906399784,,-0.048974732920446074,0.9797482294593245,-0.13239734893501842,,0.018891033058116166,2.9899992999300005,3,1.4709812359489571,OK,2026-05-01 18:16:27,0,0.0,0.0,0.0,0,0,0,0
00568188,2019,374.13849712,46.71856681,327.41993031,344.28726931,6.71642074,8.31946921,,2.4957813,,0.7795,3.21422441,286.0653993,6.71642074,0.14268699759897643,0.242515736479022,,0.0350671411148649,0.8751302868600137,0.022236335672593564,0.025409171647318953,0.019508187896289775,0.024164324247810218,0.05342161522527236,,0.3404738608772824,-1.1899938397309997,0.04453464989425315,,0.012402041899633644,3.0078373953372686,0,2.0420816177998122,OK,2026-05-01 18:16:27,0,0.0,0.0,0.0,0,0,0,0
00568188,2020,427.43113508,82.40253778,345.0285973,392.74889541,16.54132531,11.20573601,,23.67042777,,,3.37623711,300.83537648,16.54132531,0.2388281389567009,,,0.101040307420338,0.807214470315605,0.026216471123243473,0.0324777021316198,0.04211679651633931,0.02853155321621481,0.28725362601326426,,0.140759274071109,1.4628185085974827,0.14244093663236979,,0.05884043610439499,3.6208967079825367,0,,OK,2026-05-01 18:16:27,0,0.0,0.0,0.0,0,0,0,0
00568188,2021,516.02974173,97.46631952,418.56342221,613.82432205,79.33450389,75.72126967,,89.5340454,,,4.39592562,373.87003046,79.33450389,0.23285914236218086,,,0.08513050013271967,0.8111226705785558,0.14673818880311615,0.18090751759958953,0.12924626972265477,0.12335983920792244,0.918615228736812,,0.5628925484544369,3.7961395113871923,0.20728159317036532,,0.045086072381602234,1.7719754760943764,0,,OK,2026-05-01 18:16:27,0,0.0,0.0,0.0,0,0,0,0
00568188,2022,573.48104473,83.14920669,490.33183804,610.54715702,78.94186276,70.46162834,,104.51076702,,3.66905355,5.24394796,447.14378522,78.94186276,0.1695774172494524,0.6996739056121373,,0.012043492288008963,0.8550096686645547,0.12286653410344882,0.14370192362310344,0.12929691319062855,0.11540734819553317,1.2569063636366486,,-0.0053389299059626305,-0.004949184916368976,0.11133331735375052,,-0.03462536085362426,1.3343347723563015,0,2.607177244799674,OK,2026-05-01 18:16:27,0,0.0,0.0,0.0,0,0,0,0
00568188,2023,629.84189398,78.55863058,551.2832634,648.17181265,74.28799024,73.87998878,,92.49347848,,3.97892588,6.94337251,508.2484543,74.28799024,0.14250138866087694,0.5730537824766656,,0.07194389447883971,0.8752724591189316,0.11729926111003658,0.1340145687071116,0.11461157179340974,0.11398210680891448,1.1773815021611085,,0.06162448747389315,-0.058953163217705606,0.09827848673975814,,-0.045178876850651944,0.7372366961140353,0,2.542404206216311,OK,2026-05-01 18:16:27,0,0.0,0.0,0.0,0,0,0,0
00569646,2015,515.65595348,246.64715979,269.00879369,578.44489824,2.89809446,9.61371227,4.79823584,21.4035551,,6.3856395,1.0757884,99.06386261,2.89809446,0.9168739668571241,5.935776496567541,0.6039916662370644,0.849290286745347,0.5216827069959034,0.01864365611435314,0.03573753905264018,0.005010147844363154,0.01661992749741777,0.08677803189877956,,,,,,,,0,1.4216258611672028,OK,2026-05-01 18:16:27,0,0.0,0.0,0.0,0,0,0,0
00569646,2016,1372.02795759,975.28046927,396.74748832,1461.59357571,97.69343637,118.89031745,5.04617963,-15.44703211,,35.7079308,24.921993,217.95418006,97.69343637,2.4581893974924913,1.432787931526985,10.0,2.129633154775053,0.28916866170635214,0.08665298457826887,0.29966243252964975,0.06684035698675218,0.0813429392587789,-0.015838553725537174,,1.5267637075840832,10.0,1.6607429785899193,18.75588918089005,,,0,1.5320831339817014,OK,2026-05-01 18:16:27,0,0.0,0.0,0.0,0,0,0,0
00569646,2017,1625.03251972,1274.16885098,350.86366874,2580.81454493,-4.03782867,-45.77652968,7.69476934,3.31160702,,46.99882254,6.70455502,177.09055947,-4.03782867,3.6315211989765617,7.009983869145726,-0.5247497997126448,2.606240370409005,0.2159117829841678,-0.028169608376752663,-0.1304681383637977,-0.0015645559181818385,-0.017737241046602056,0.0025990331010312703,,0.7657538920669618,-1.0413316269755042,0.184401899925136,-19.88463064683976,1.3573236160597186,5.964406635699494,1,1.7622844957554693,OK,2026-05-01 18:16:27,0,0.0,0.0,0.0,0,0,0,0
00569646,2018,1096.98409055,1018.68506944,78.29902111,1462.97533793,-143.30046815,-182.44162806,13.8563512,19.1446313,,12.28439029,1.58365555,-91.31007739,-143.30046815,10.0,7.756983701411586,-10.0,8.956351051117247,0.07137662413202625,-0.16631200910901853,-2.330062693934489,-0.09795139018047931,-0.12470588076907788,0.018793473934514762,,-0.4331342634425208,10.0,-0.32494637661834913,-9.817111927204323,5.275999841381394,2.4007122457909778,2,0.797724027098927,OK,2026-05-01 18:16:27,0,0.0,0.0,0.0,0,0,0,0
00569646,2019,1003.52368066,814.53305053,188.99063013,974.84768269,135.99076939,-16.26735255,14.08404743,-213.56404874,,2.07749173,1.11296905,-94.97800858,135.99076939,4.309912348404318,1.8666212955337798,9.65565971471597,3.9865702932031386,0.18832702583132285,-0.016210232865956135,-0.08607491566544997,0.13949950520962037,-0.016687071056179545,-0.26219199896313383,,-0.33365405593963315,-1.948990405583682,-0.08519759830166851,19.997521441632937,0.33919557471387973,2.694668798081711,3,1.2872695102036875,OK,2026-05-01 18:16:27,0,0.0,0.0,0.0,0,0,0,0
00569646,2020,1039.32056459,551.82496951,487.49559508,1016.11716397,79.25308685,77.14958868,8.78380796,105.54070887,,4.90880893,1.50677515,-17.69248703,79.25308685,1.1319588834837437,3.257824453768036,9.022634284686706,1.017416130003404,0.4690521978387981,0.07423079202751523,0.15825699649109534,0.07799601233026694,0.07592587884115082,0.19125758111981814,,0.042334286691968925,-0.4172171596241603,0.035671190047510404,-0.6330254300292637,-5.939115098385771,5.82121633213318,0,1.209410601593223,OK,2026-05-01 18:16:27,0,0.0,0.0,0.0,0,0,0,0
00569646,2021,891.43391954,263.89165257,627.54226697,796.38087311,84.83677225,88.28146474,4.39352534,56.06905575,,2.54776153,1.45263965,70.70765599,84.83677225,0.42051614123804587,1.7538840620246046,10.0,0.2971091058140842,0.7039694734678998,0.09903310027237378,0.14067811745375286,0.1065278877413244,0.11085332121958953,0.21246998608691156,,-0.2162509390171934,0.0704538538740842,-0.14229165676938138,10.286864508371352,-1.9446981035831352,20.776301781046318,0,1.3199487481743755,OK,2026-05-01 18:16:27,0,0.0,0.0,0.0,0,0,0,0
00569646,2022,821.11086496,418.6707815,402.44008346,495.32401438,-163.72791501,-256.89309977,6.75724268,-14.87632875,,1.96526915,1.60712835,-186.32485642,-163.72791501,1.040330719297282,1.2228451759935663,-10.0,0.890775358080431,0.4901166220466522,-0.3128604318035841,-0.6383387498614649,-0.3305470969642754,-0.5186364729187511,-0.0355322831383207,,-0.3780312522503495,-2.9299168352082137,-0.07888756871209057,-43.539487675150426,-0.045814082093231005,12.844468646763783,1,-0.37193897707817747,OK,2026-05-01 18:16:27,0,0.0,0.0,0.0,0,0,0,0
00569646,2023,711.05844024,424.17319053,286.88524971,478.14660587,-110.93300758,-129.02152107,13.4779834,40.85210088,,13.04394998,1.3838622,-313.06671449,-110.93300758,1.4785465302199345,9.4257578391837,-8.230682906168292,1.0807554240011261,0.40346226621424963,-0.18144995371470735,-0.4497321531881556,-0.23200626380721567,-0.2698367393725237,0.09630995497135433,,-0.034679135295915486,-0.3224551380060966,-0.13402870357264263,15.999305975924072,0.5290151944909444,23.893685331060702,2,-0.4391110440776337,OK,2026-05-01 18:16:27,0,0.0,0.0,0.0,0,0,0,0
00571298,2017,1158.03186108,312.5765032,845.45535788,1157.28831751,187.0715423,146.09042303,,131.01695063,,2.20605226,12.93678782,539.54493149,187.0715423,0.3697137882995895,0.17052550375677414,,0.11659863703175187,0.7300795308788085,0.12615406185262779,0.17279495796954356,0.1616464449433825,0.1262351142922841,0.419151629405009,,,,,,,,0,2.1736106864680735,OK,2026-05-01 18:16:27,0,0.0,0.0,0.0,0,0,0,0
